モンスターハンターワイルズ,2025/02/17,2446386,1085024,525,0
モンスターハンターワイルズ,2025/02/18,2847604,249607,518,0
モンスターハンターワイルズ,2025/02/19,2111074,42922,394,0
モンスターハンターワイルズ,2025/02/20,1586362,30527,374,0
モンスターハンターワイルズ,2025/02/21,2335910,102459,364,0
モンスターハンターワイルズ,2025/02/22,3095278,887421,422,0
モンスターハンターワイルズ,2025/02/23,1677144,111684,429,0
モンスターハンターワイルズ,2025/02/24,3059928,91079,417,0
モンスターハンターワイルズ,2025/02/25,3314569,82488,466,0
モンスターハンターワイルズ,2025/02/26,2409355,338667,433,0
モンスターハンターワイルズ,2025/02/27,3032181,1415669,521,0
モンスターハンターワイルズ,2025/02/28,9083340,6402938,550,0
モンスターハンターワイルズ,2025/03/01,7469819,3826749,536,0
モンスターハンターワイルズ,2025/03/02,8576862,5594591,542,0
モンスターハンターワイルズ,2025/03/03,11156653,4756364,525,0
モンスターハンターワイルズ,2025/03/04,7480163,4080851,542,0
モンスターハンターワイルズ,2025/03/05,9091289,3603092,527,0
モンスターハンターワイルズ,2025/03/06,7872429,3257109,530,0
モンスターハンターワイルズ,2025/03/07,7460089,1872717,535,0
モンスターハンターワイルズ,2025/03/08,5912139,2459524,549,0
モンスターハンターワイルズ,2025/03/09,6648570,2553307,520,0
モンスターハンターワイルズ,2025/03/10,7139852,1358188,539,0
モンスターハンターワイルズ,2025/03/11,5816091,2053153,534,0
モンスターハンターワイルズ,2025/03/12,6778539,3270313,526,0
モンスターハンターワイルズ,2025/03/13,5414966,2558049,542,0
モンスターハンターワイルズ,2025/03/14,1930900,1559137,550,0
モンスターハンターワイルズ,2025/03/15,1671959,1266782,542,0
モンスターハンターワイルズ,2025/03/16,4187500,2996496,542,0
モンスターハンターワイルズ,2025/03/17,4386329,1685510,545,0
モンスターハンターワイルズ,2025/03/18,4836298,1696616,532,0
モンスターハンターワイルズ,2025/03/19,4387707,1965065,548,0
モンスターハンターワイルズ,2025/03/20,4561800,1368729,539,0
モンスターハンターワイルズ,2025/03/21,3289361,884029,545,0
モンスターハンターワイルズ,2025/03/22,3357147,1862718,527,0
モンスターハンターワイルズ,2025/03/23,3965697,1696320,538,0
モンスターハンターワイルズ,2025/03/24,4849155,1301050,528,0
モンスターハンターワイルズ,2025/03/25,8161808,4465821,503,0
モンスターハンターワイルズ,2025/03/26,5714265,680809,410,0
モンスターハンターワイルズ,2025/03/27,3420682,573239,363,0
モンスターハンターワイルズ,2025/03/28,4112047,1744708,369,0
モンスターハンターワイルズ,2025/03/29,4280742,661862,502,0
モンスターハンターワイルズ,2025/03/30,5794352,2624122,526,0
モンスターハンターワイルズ,2025/03/31,5146777,550433,500,0
モンスターハンターワイルズ,2025/04/01,3809321,583193,526,0
モンスターハンターワイルズ,2025/04/02,3576969,453280,516,0
モンスターハンターワイルズ,2025/04/03,4214033,835005,532,0
モンスターハンターワイルズ,2025/04/04,8675601,2169685,534,0
モンスターハンターワイルズ,2025/04/05,7731657,1390769,525,0
モンスターハンターワイルズ,2025/04/06,7946587,1783715,476,0
モンスターハンターワイルズ,2025/04/07,5294913,1612495,474,0
モンスターハンターワイルズ,2025/04/08,3423430,465585,526,0
モンスターハンターワイルズ,2025/04/09,5054490,801644,526,0
モンスターハンターワイルズ,2025/04/10,5048174,818484,527,0
モンスターハンターワイルズ,2025/04/11,4551115,601206,522,0
モンスターハンターワイルズ,2025/04/12,5997527,978562,532,0
